rel_path,input_bytes,tokens,elapsed_s,output_path,output_bytes
data-00062-of-00080.arrow,495507720,127882596,340.6291185868904,/mnt/nvme/openweb_bin/data-00062-of-00080.arrow.bin,511530384
data-00063-of-00080.arrow,494720624,127779563,331.84915739903226,/mnt/nvme/openweb_bin/data-00063-of-00080.arrow.bin,511118252
data-00064-of-00080.arrow,498021032,128459193,363.2903769817203,/mnt/nvme/openweb_bin/data-00064-of-00080.arrow.bin,513836772
data-00065-of-00080.arrow,496448216,128084046,339.9453968037851,/mnt/nvme/openweb_bin/data-00065-of-00080.arrow.bin,512336184
data-00066-of-00080.arrow,492186328,126800004,325.587378568016,/mnt/nvme/openweb_bin/data-00066-of-00080.arrow.bin,507200016
data-00067-of-00080.arrow,496019632,127878977,347.32839597715065,/mnt/nvme/openweb_bin/data-00067-of-00080.arrow.bin,511515908
data-00068-of-00080.arrow,498228768,128341720,334.38018511608243,/mnt/nvme/openweb_bin/data-00068-of-00080.arrow.bin,513366880
data-00069-of-00080.arrow,495186616,127894612,319.3926653810777,/mnt/nvme/openweb_bin/data-00069-of-00080.arrow.bin,511578448
data-00070-of-00080.arrow,493363112,127389425,343.9598519708961,/mnt/nvme/openweb_bin/data-00070-of-00080.arrow.bin,509557700
data-00071-of-00080.arrow,494779744,127833207,344.8656913288869,/mnt/nvme/openweb_bin/data-00071-of-00080.arrow.bin,511332828
data-00072-of-00080.arrow,496665816,128241333,317.25283623021096,/mnt/nvme/openweb_bin/data-00072-of-00080.arrow.bin,512965332
data-00073-of-00080.arrow,493914272,127422207,334.1698577958159,/mnt/nvme/openweb_bin/data-00073-of-00080.arrow.bin,509688828
data-00074-of-00080.arrow,493700288,127659019,324.8645484703593,/mnt/nvme/openweb_bin/data-00074-of-00080.arrow.bin,510636076
data-00075-of-00080.arrow,498425448,128694499,341.32250869087875,/mnt/nvme/openweb_bin/data-00075-of-00080.arrow.bin,514777996
data-00076-of-00080.arrow,497700208,128428476,322.4510669359006,/mnt/nvme/openweb_bin/data-00076-of-00080.arrow.bin,513713904
data-00077-of-00080.arrow,498549352,128982438,325.14086782792583,/mnt/nvme/openweb_bin/data-00077-of-00080.arrow.bin,515929752
data-00078-of-00080.arrow,494240848,127622989,302.72711401293054,/mnt/nvme/openweb_bin/data-00078-of-00080.arrow.bin,510491956
data-00079-of-00080.arrow,497879848,128455441,314.208299910184,/mnt/nvme/openweb_bin/data-00079-of-00080.arrow.bin,513821764
